pair_rho
0.9079024270202098
0.9625949736995909
0.8121750899750839
0.8234335107201084
0.6335168722507614
0.9125165338829249
0.8166046325632902
0.8110677043280323
0.8979359561967455
0.8051616475437571
0.857270294380018
0.896213356301332
0.8147589898182043
0.8952905349287891
0.8685902365498785
0.898981820418961
0.8860007997785229
0.8484112092036052
0.7556369005506168
0.814082254145006
0.6374542434402781
0.7153403672829064
0.7990095050601372
0.7024208680673045
0.6682149558583778
0.6743055769171615
0.6922698329693316
0.5490479559506599
0.8326617244455382
0.8284167461318405
0.7957488695438186
0.8783106216739981
0.5540927127872282
0.8533329231905011
0.8588698514257591
0.8371527884585808
0.8242948106678152
0.8118674828509029
0.8153742040665664
0.8788643144975238
0.8640991725368361
0.8168507182626351
0.8323541173213573
0.837521917007598
0.7842443630994493
0.8779414931249809
0.8506259804977084
0.6307484081331325
0.6495124427081732
0.8911685994647637
0.8230643821710911
0.818696361007721
0.6831031406687379
0.8138361684456613
0.8722200006152143
0.8692054507982405
0.8856316712295057
0.7392722015441878
0.8942446707065737
0.8735734719616107
0.8783721430988343
0.8402903811252269
0.8974437847980561
0.9346027253991203
0.8438586237657264
0.8673598080531546
0.8581315943277247
0.9205143191116307
0.8703128364452921
0.9402011750592144
0.9018118059614261
0.8126057399489373
0.8784336645236706
0.5779015041988372
0.6543111138453968
0.7445015226552648
0.6391768433356917
0.6124150235319451
0.6118613307084193
0.6279184225906672
0.5337906425912825
0.766526192746624
0.8911685994647637
0.9043957058045464
0.9396474822356887
0.5158263865391123
0.9220523547325358
0.9261742901965611
0.8978744347719094
0.7694176997139255
0.8808945215171184
0.8855701498046695
0.8327232458703745
0.7956258266941464
0.8839705927589284
0.8967055277000215
0.783444584576579
0.8449044879879419
0.939770525085361
0.9099326340398044
0.5707650189178382
0.584914946630164
0.9511519886800579
0.8802793072687564
0.7690485711649082
0.7939647482235689
0.7628964286812884
0.7884893414131472
0.8185733181580487
0.6200436802116337
0.9115937125103819
0.8129133470731182
0.8207265680273156
0.9067335199483222
0.7746470208250024
0.8278015318834785
0.8958442277523149
0.8129133470731182
0.8946137992555908
0.8443507951644161
0.9123319696084162
0.8597926727983022
0.8380756098311238
0.781352856132148
0.822080039373712
0.6443446430219324
0.7106647389953552
0.7950106124457843
0.6952228613614693
0.6647697560675506
0.6718447199237135
0.6885785474791597
0.561475283767572
0.8305699960011075
0.804484911870559
0.7710787781845028
0.8760343289550586
0.5663969977544681
0.8322925958965212
0.834753452889969
0.8286013104063492
0.829462610354056
0.8145744255436957
0.8205420037528071
0.8802177858439203
0.8577009443538712
0.7991325479098096
0.8140207327201698
0.8357377956873483
0.7955027838444739
0.8669291580793013
0.8365375742102188
0.6364083792180628
0.6491433141591559
0.8845242855824542
0.8028853548248178
0.8548709588114062
0.6644621489433696
0.8222646036482206
0.9736688301701069
0.7335507090344213
0.8747423790334986
0.9812974868497956
0.9597649881571257
0.8238026392691254
0.8418899381709681
0.9518902457780922
0.8223261250730568
0.9633332307976255
0.8234950321449445
0.9560121812421175
0.8594235442492849
0.942231382078809
0.9700390661047711
0.9205758405364669
0.9579808668368761
0.7434556584330494
0.816543111138454
0.8594850656741211
0.8025162262758007
0.7788304777138639
0.7803069919099328
0.7903965055830694
0.7182933956750438
0.8909225137654189
0.9875111507582517
0.8313697745239781
0.9304192685102589
0.7005137038973822
0.9286351471900092
0.9600110738564706
0.9651788735427113
0.70346673228952
0.9446922390722571
0.9318342612814914
0.7891660770863453
0.8911070780399275
0.9095019840659511
0.937924882340275
0.7040819465378819
0.938232489464456
0.9341720754252669
0.9341105540004307
0.7304746377926113
0.7478852010212558
0.9174382478698208
0.8901842566673845
0.8322925958965212
0.6823648835707037
0.695161339936633
0.7431480513088684
0.9115321910855456
0.976498815712572
0.9840659509674246
0.863176351164293
0.8660678581315944
0.9464763603925068
0.8597311513734659
0.9698545018302626
0.8594235442492849
0.952690024300963
0.9074102556215203
0.9557660955427727
0.9915100433726047
0.9433387677258607
0.9736073087452708
0.6822418407210312
0.7585284075179182
0.8106370543541789
0.7435171798578856
0.7152173244332339
0.7188470884985696
0.7336737518840938
0.6592943492571288
0.8545633516872251
0.9833892152942263
0.8628072226152759
0.9614875880525393
0.6450213786951307
0.9594573810329449
0.9458611461441448
0.9921867790458029
0.7511458365375743
0.9480759174382479
0.9358331538958443
0.8271863176351165
0.8688978436740595
0.8925220708111601
0.9256205973730354
0.7477006367467471
0.9457996247193087
0.9671475591374697
0.9685010304838662
0.6714140699498602
0.6848257405641516
0.9489372173859547
0.8704358792949646
0.889076871020333
0.7165092743547942
0.7456089083023163
0.6825494478452121
0.7203851241194748
0.7548986434525825
0.6192439016887633
0.684333569165462
0.6870405118582547
0.6468055000153805
0.7252453166815344
0.6588021778584393
0.6874096404072719
0.6738134055184718
0.7104801747208466
0.7427789227598511
0.6829185763942294
0.7392722015441878
0.5871297179242673
0.6013411670614293
0.583376911009259
0.5950659817281369
0.6056476667999631
0.5854686394536898
0.5768556399766219
0.6054631025254547
0.6031868098065152
0.7178627457011905
